AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,DIRECCION,DISTRITO,CÓDIGO DISTRITO,BARRIO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2020,287,6,2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,3,Los Jeronimos,35,-3.6796432754374946,40.41678861549688,Energía Reactiva,kvarh,13068,3
2020,289,6,1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"Calle Monte Aya, 12 28031 Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6226612333620114,40.378016410030774,Energía Reactiva,kvarh,522,3
2020,291,6,1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas - Canillejas,20,Rosas,205,-3.610550602425999,40.433453540244685,Energía Reactiva,kvarh,1211,3
2020,294,6,941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"Calle Barcelo, 4 28004 Madrid",Centro,1,Justicia,14,-3.6990826662067344,40.42683538680111,Energía Reactiva,kvarh,7146,3
2020,296,6,850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,14,Media Legua,144,-3.6530587077141,40.4097421858525,Energía Reactiva,kvarh,512,3
2020,299,6,20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"Calle Arganda, 12 28005 Madrid",Arganzuela,2,Acacias,22,-3.7076765298843,40.4002580548243,Energía Reactiva,kvarh,3070,3
2020,301,6,906,Centros culturales y bibliotecas,Cc Conde Duque,"Calle Conde Duque, 11 28015 Madrid",Centro,1,Universidad,15,-3.710680603981,40.4272912991656,Energía Reactiva,kvarh,47458,3
2020,306,6,1119,Centros mixtos,Cdi Arganzuela,"Calle Canarias, 17 28045 Madrid",Arganzuela,2,Palos De La Frontera,26,-3.6954429745674,40.4026590845045,Energía Reactiva,kvarh,12162,3
2020,308,6,631,Centros deportivos,Cdm Aluche,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,10,Aguilas,107,-3.7716686725616,40.3830956005522,Energía Reactiva,kvarh,1609,3
2020,310,6,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,"Calle Payaso Fofo, 7 28018 Madrid",Puente De Vallecas,13,Palomeras Bajas,133,-3.6594303931969576,40.39165542230783,Energía Reactiva,kvarh,693,3
2020,312,6,1692,Centros deportivos,Cdm Barajas,"Avenida Logroño, 70 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5866347723157004,40.46294933734348,Energía Reactiva,kvarh,14030,3
2020,314,6,1918,Centros deportivos,Cdm Cerro Almodóvar,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa De Vallecas,18,Santa Eugenia,182,-3.6023182815488193,40.38281136695731,Energía Reactiva,kvarh,1857,3
2020,316,6,1825,Centros deportivos,Cdm Concepción,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,15,La Concepcion,154,-3.648873879700902,40.437198629630075,Energía Reactiva,kvarh,235,3
2020,318,6,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6222312937684507,40.40438332871522,Energía Reactiva,kvarh,0,3
2020,321,6,1929,Centros deportivos,Cdm Hortaleza,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,16,Apostol Santiago,165,-3.6520428109526883,40.478883218418986,Energía Reactiva,kvarh,2494,3
2020,323,6,1771,Centros deportivos,Cdm La Masó,"Calle Maso, 80 (c/v Ventisquero De La Condesa) 28034 Madrid",Fuencarral - El Pardo,8,Mirasierra,87,-3.7153208255768,40.4851944115249,Energía Reactiva,kvarh,240,3
2020,325,6,1937,Centros deportivos,Cdm Luis Aragonés,"Calle El Provencio, 20 28043 Madrid",Hortaleza,16,Canillas,163,-3.62783298581013,40.46547736811336,Energía Reactiva,kvarh,3385,3
2020,328,6,844,Centros deportivos,Cdm Orcasitas,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,12,Zofio,126,-3.7127673625946,40.3758429603234,Energía Reactiva,kvarh,1,3
2020,329,6,844,Centros deportivos,Cdm Orcasitas,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,12,Zofio,126,-3.7127673625946,40.3758429603234,Energía Reactiva,kvarh,3003,3
2020,331,6,1114,Centros deportivos,Cdm Plata Y Castañar,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7170958691991935,40.35076438371904,Energía Reactiva,kvarh,1524,3
2020,333,6,1941,Centros deportivos,Cdm Playa Victoria,"Calle Hierbabuena, 2 28039 Madrid",Tetuan,6,Berruguete,66,-3.7016309815462454,40.459185470607935,Energía Reactiva,kvarh,960,3
2020,335,6,1889,Centros deportivos,Cdm Pueblo Nuevo,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6380132760089876,40.43014181400333,Energía Reactiva,kvarh,1175,3
2020,339,6,1945,Centros deportivos,Cdm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.657745672316187,40.44796198220766,Energía Reactiva,kvarh,6950,3
2020,341,6,1950,Centros deportivos,Cdm Vicente Del Bosque,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral - El Pardo,8,La Paz,85,-3.6939060688019,40.4783396017234,Energía Reactiva,kvarh,1182,3
2020,343,6,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente De Vallecas,13,Entrevias,131,-3.6560976103843,40.37204305783915,Energía Reactiva,kvarh,4,3
2020,345,6,658,Centros escolares,Ceip Bolivia,"Calle Villavaliente, 29 28011 Madrid",Latina,10,Lucero,103,-3.7500195164933143,40.40760080843823,Energía Reactiva,kvarh,0,3
2020,347,6,49,Centros escolares,Ceip Claudio Moyano,"Calle Cea Bermudez, 26 28003 Madrid",Chamberi,7,Vallehermoso,76,-3.708257053283696,40.439115564429116,Energía Reactiva,kvarh,0,3
2020,349,6,278,Centros escolares,Ceip Concepción Arenal,"Calle Antonio Lopez, 1 28019 Madrid",Carabanchel,11,Comillas,111,-3.7110683133563716,40.39824381077428,Energía Reactiva,kvarh,1655,3
2020,351,6,582,Centros escolares,Ceip Isaac Peral,"Glorieta Rufino Novalvos, 5 28025 Madrid",Carabanchel,11,Puerta Bonita,115,-3.729999509109673,40.38645824863816,Energía Reactiva,kvarh,"1,5",3
2020,353,6,1028,Centros escolares,Ceip Madroño,"Calle Las Marismas, 14 28038 Madrid",Puente De Vallecas,13,Numancia,136,-3.6547868183395873,40.402312403210814,Energía Reactiva,kvarh,"27,8",3
2020,355,6,116,Centros escolares,Ceip Ntra Sra De La Paloma,"Calle Tabernillas, 2 28005 Madrid",Centro,1,Palacio,11,-3.7106372993064745,40.411427160112815,Energía Reactiva,kvarh,"0,7",3
2020,357,6,167,Centros escolares,Ceip Ntra Sra Fuencisla,"Calle Tomelloso, 39 28026 Madrid",Usera,12,Almendrales,124,-3.6972821974614196,40.380523117574946,Energía Reactiva,kvarh,"1,4",3
2020,360,6,304,Centros escolares,Ceip Pradolongo,"Calle Parque De La Paloma, 9 28026 Madrid",Usera,12,Zofio,126,-3.7158207588239685,40.379271000451105,Energía Reactiva,kvarh,"1,6",3
2020,362,6,108,Centros escolares,Ceip Puerto Rico,"Calle Segura, 74 28041 Madrid",Usera,12,Orcasitas,121,-3.718516174164925,40.36857243836856,Energía Reactiva,kvarh,0,3
2020,364,6,247,Centros escolares,Ceip Residencia San Ildefonso,"Calle Alfonso Vi, 1 28005 Madrid",Centro,1,Palacio,11,-3.71212631464,40.4129348523462,Energía Reactiva,kvarh,2618,3
2020,367,6,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,1,Palacio,11,-3.714990913868,40.4111186882429,Energía Reactiva,kvarh,"9233,3",3
2020,371,6,1987,Centros deportivos,Pabellón Jesús Rollán,"Calle Avena, 11 28026 Madrid",Usera,12,Zofio,126,-3.7152779102325,40.3760873422678,Energía Reactiva,kvarh,64,3
2020,374,6,1174,Centros administrativos,Sede Ag Hacienda,"Calle Alcala, 45 28014 Madrid",Centro,1,Justicia,14,-3.695760433679633,40.419308936692836,Energía Reactiva,kvarh,8315,3
2020,376,7,2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,11,San Isidro,113,-3.7202936410904,40.3977521494866,Energía Reactiva,kvarh,298,3
2020,378,7,2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,10,Aluche,104,-3.7663713097572,40.3969681670062,Energía Reactiva,kvarh,4671,3
2020,380,7,2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,3,Los Jeronimos,35,-3.6796432754374946,40.41678861549688,Energía Reactiva,kvarh,19761,3
2020,382,7,1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"Calle Monte Aya, 12 28031 Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6226612333620114,40.378016410030774,Energía Reactiva,kvarh,1050,3
2020,384,7,1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas - Canillejas,20,Rosas,205,-3.610550602425999,40.433453540244685,Energía Reactiva,kvarh,980,3
2020,387,7,941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"Calle Barcelo, 4 28004 Madrid",Centro,1,Justicia,14,-3.6990826662067344,40.42683538680111,Energía Reactiva,kvarh,7528,3
2020,389,7,850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,14,Media Legua,144,-3.6530587077141,40.4097421858525,Energía Reactiva,kvarh,3370,3
2020,392,7,20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"Calle Arganda, 12 28005 Madrid",Arganzuela,2,Acacias,22,-3.7076765298843,40.4002580548243,Energía Reactiva,kvarh,5662,3
2020,394,7,906,Centros culturales y bibliotecas,Cc Conde Duque,"Calle Conde Duque, 11 28015 Madrid",Centro,1,Universidad,15,-3.710680603981,40.4272912991656,Energía Reactiva,kvarh,54750,3
2020,399,7,1119,Centros mixtos,Cdi Arganzuela,"Calle Canarias, 17 28045 Madrid",Arganzuela,2,Palos De La Frontera,26,-3.6954429745674,40.4026590845045,Energía Reactiva,kvarh,21803,3
2020,401,7,631,Centros deportivos,Cdm Aluche,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,10,Aguilas,107,-3.7716686725616,40.3830956005522,Energía Reactiva,kvarh,5530,3
2020,403,7,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,"Calle Payaso Fofo, 7 28018 Madrid",Puente De Vallecas,13,Palomeras Bajas,133,-3.6594303931969576,40.39165542230783,Energía Reactiva,kvarh,927,3
2020,405,7,1692,Centros deportivos,Cdm Barajas,"Avenida Logroño, 70 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5866347723157004,40.46294933734348,Energía Reactiva,kvarh,20753,3
2020,407,7,1918,Centros deportivos,Cdm Cerro Almodóvar,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa De Vallecas,18,Santa Eugenia,182,-3.6023182815488193,40.38281136695731,Energía Reactiva,kvarh,157,3
2020,409,7,1825,Centros deportivos,Cdm Concepción,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,15,La Concepcion,154,-3.648873879700902,40.437198629630075,Energía Reactiva,kvarh,11473,3
2020,411,7,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6222312937684507,40.40438332871522,Energía Reactiva,kvarh,0,3
2020,414,7,1929,Centros deportivos,Cdm Hortaleza,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,16,Apostol Santiago,165,-3.6520428109526883,40.478883218418986,Energía Reactiva,kvarh,7749,3
2020,416,7,1771,Centros deportivos,Cdm La Masó,"Calle Maso, 80 (c/v Ventisquero De La Condesa) 28034 Madrid",Fuencarral - El Pardo,8,Mirasierra,87,-3.7153208255768,40.4851944115249,Energía Reactiva,kvarh,845,3
2020,418,7,1937,Centros deportivos,Cdm Luis Aragonés,"Calle El Provencio, 20 28043 Madrid",Hortaleza,16,Canillas,163,-3.62783298581013,40.46547736811336,Energía Reactiva,kvarh,15391,3
2020,421,7,844,Centros deportivos,Cdm Orcasitas,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,12,Zofio,126,-3.7127673625946,40.3758429603234,Energía Reactiva,kvarh,211,3
2020,422,7,844,Centros deportivos,Cdm Orcasitas,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,12,Zofio,126,-3.7127673625946,40.3758429603234,Energía Reactiva,kvarh,303,3
2020,424,7,1114,Centros deportivos,Cdm Plata Y Castañar,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7170958691991935,40.35076438371904,Energía Reactiva,kvarh,1638,3
2020,426,7,1941,Centros deportivos,Cdm Playa Victoria,"Calle Hierbabuena, 2 28039 Madrid",Tetuan,6,Berruguete,66,-3.7016309815462454,40.459185470607935,Energía Reactiva,kvarh,1813,3
2020,428,7,1889,Centros deportivos,Cdm Pueblo Nuevo,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6380132760089876,40.43014181400333,Energía Reactiva,kvarh,1213,3
2020,432,7,1945,Centros deportivos,Cdm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.657745672316187,40.44796198220766,Energía Reactiva,kvarh,18574,3
2020,434,7,1950,Centros deportivos,Cdm Vicente Del Bosque,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral - El Pardo,8,La Paz,85,-3.6939060688019,40.4783396017234,Energía Reactiva,kvarh,32777,3
2020,436,7,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente De Vallecas,13,Entrevias,131,-3.6560976103843,40.37204305783915,Energía Reactiva,kvarh,27,3
2020,438,7,49,Centros escolares,Ceip Claudio Moyano,"Calle Cea Bermudez, 26 28003 Madrid",Chamberi,7,Vallehermoso,76,-3.708257053283696,40.439115564429116,Energía Reactiva,kvarh,"0,7",3
2020,440,7,278,Centros escolares,Ceip Concepción Arenal,"Calle Antonio Lopez, 1 28019 Madrid",Carabanchel,11,Comillas,111,-3.7110683133563716,40.39824381077428,Energía Reactiva,kvarh,2193,3
2020,442,7,582,Centros escolares,Ceip Isaac Peral,"Glorieta Rufino Novalvos, 5 28025 Madrid",Carabanchel,11,Puerta Bonita,115,-3.729999509109673,40.38645824863816,Energía Reactiva,kvarh,"0,9",3
2020,444,7,1028,Centros escolares,Ceip Madroño,"Calle Las Marismas, 14 28038 Madrid",Puente De Vallecas,13,Numancia,136,-3.6547868183395873,40.402312403210814,Energía Reactiva,kvarh,"51,3",3
2020,446,7,116,Centros escolares,Ceip Ntra Sra De La Paloma,"Calle Tabernillas, 2 28005 Madrid",Centro,1,Palacio,11,-3.7106372993064745,40.411427160112815,Energía Reactiva,kvarh,"0,3",3
2020,448,7,167,Centros escolares,Ceip Ntra Sra Fuencisla,"Calle Tomelloso, 39 28026 Madrid",Usera,12,Almendrales,124,-3.6972821974614196,40.380523117574946,Energía Reactiva,kvarh,"3,3",3
2020,451,7,304,Centros escolares,Ceip Pradolongo,"Calle Parque De La Paloma, 9 28026 Madrid",Usera,12,Zofio,126,-3.7158207588239685,40.379271000451105,Energía Reactiva,kvarh,2,3
2020,453,7,108,Centros escolares,Ceip Puerto Rico,"Calle Segura, 74 28041 Madrid",Usera,12,Orcasitas,121,-3.718516174164925,40.36857243836856,Energía Reactiva,kvarh,0,3
2020,455,7,247,Centros escolares,Ceip Residencia San Ildefonso,"Calle Alfonso Vi, 1 28005 Madrid",Centro,1,Palacio,11,-3.71212631464,40.4129348523462,Energía Reactiva,kvarh,2449,3
2020,458,7,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,1,Palacio,11,-3.714990913868,40.4111186882429,Energía Reactiva,kvarh,"16687,7",3
2020,462,7,1987,Centros deportivos,Pabellón Jesús Rollán,"Calle Avena, 11 28026 Madrid",Usera,12,Zofio,126,-3.7152779102325,40.3760873422678,Energía Reactiva,kvarh,835,3
2020,465,7,1174,Centros administrativos,Sede Ag Hacienda,"Calle Alcala, 45 28014 Madrid",Centro,1,Justicia,14,-3.695760433679633,40.419308936692836,Energía Reactiva,kvarh,14226,3
2020,467,8,2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,11,San Isidro,113,-3.7202936410904,40.3977521494866,Energía Reactiva,kvarh,177,3
2020,469,8,2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,10,Aluche,104,-3.7663713097572,40.3969681670062,Energía Reactiva,kvarh,3980,3
2020,471,8,2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,3,Los Jeronimos,35,-3.6796432754374946,40.41678861549688,Energía Reactiva,kvarh,17472,3
2020,473,8,1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"Calle Monte Aya, 12 28031 Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6226612333620114,40.378016410030774,Energía Reactiva,kvarh,414,3
2020,475,8,1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas - Canillejas,20,Rosas,205,-3.610550602425999,40.433453540244685,Energía Reactiva,kvarh,730,3
2020,478,8,941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"Calle Barcelo, 4 28004 Madrid",Centro,1,Justicia,14,-3.6990826662067344,40.42683538680111,Energía Reactiva,kvarh,6958,3
2020,480,8,850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,14,Media Legua,144,-3.6530587077141,40.4097421858525,Energía Reactiva,kvarh,12504,3
2020,483,8,20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"Calle Arganda, 12 28005 Madrid",Arganzuela,2,Acacias,22,-3.7076765298843,40.4002580548243,Energía Reactiva,kvarh,4691,3
2020,485,8,906,Centros culturales y bibliotecas,Cc Conde Duque,"Calle Conde Duque, 11 28015 Madrid",Centro,1,Universidad,15,-3.710680603981,40.4272912991656,Energía Reactiva,kvarh,57252,3
2020,490,8,1119,Centros mixtos,Cdi Arganzuela,"Calle Canarias, 17 28045 Madrid",Arganzuela,2,Palos De La Frontera,26,-3.6954429745674,40.4026590845045,Energía Reactiva,kvarh,18668,3
2020,492,8,631,Centros deportivos,Cdm Aluche,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,10,Aguilas,107,-3.7716686725616,40.3830956005522,Energía Reactiva,kvarh,3631,3
2020,494,8,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,"Calle Payaso Fofo, 7 28018 Madrid",Puente De Vallecas,13,Palomeras Bajas,133,-3.6594303931969576,40.39165542230783,Energía Reactiva,kvarh,1114,3
2020,496,8,1692,Centros deportivos,Cdm Barajas,"Avenida Logroño, 70 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5866347723157004,40.46294933734348,Energía Reactiva,kvarh,4271,3
2020,498,8,1918,Centros deportivos,Cdm Cerro Almodóvar,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa De Vallecas,18,Santa Eugenia,182,-3.6023182815488193,40.38281136695731,Energía Reactiva,kvarh,136,3
2020,500,8,1825,Centros deportivos,Cdm Concepción,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,15,La Concepcion,154,-3.648873879700902,40.437198629630075,Energía Reactiva,kvarh,5224,3
2020,502,8,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6222312937684507,40.40438332871522,Energía Reactiva,kvarh,2,3
2020,505,8,1929,Centros deportivos,Cdm Hortaleza,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,16,Apostol Santiago,165,-3.6520428109526883,40.478883218418986,Energía Reactiva,kvarh,5470,3
2020,507,8,1771,Centros deportivos,Cdm La Masó,"Calle Maso, 80 (c/v Ventisquero De La Condesa) 28034 Madrid",Fuencarral - El Pardo,8,Mirasierra,87,-3.7153208255768,40.4851944115249,Energía Reactiva,kvarh,0,3
2020,509,8,1937,Centros deportivos,Cdm Luis Aragonés,"Calle El Provencio, 20 28043 Madrid",Hortaleza,16,Canillas,163,-3.62783298581013,40.46547736811336,Energía Reactiva,kvarh,17407,3
2020,512,8,844,Centros deportivos,Cdm Orcasitas,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,12,Zofio,126,-3.7127673625946,40.3758429603234,Energía Reactiva,kvarh,128,3
2020,513,8,844,Centros deportivos,Cdm Orcasitas,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,12,Zofio,126,-3.7127673625946,40.3758429603234,Energía Reactiva,kvarh,294,3
2020,515,8,1114,Centros deportivos,Cdm Plata Y Castañar,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7170958691991935,40.35076438371904,Energía Reactiva,kvarh,3293,3
2020,517,8,1941,Centros deportivos,Cdm Playa Victoria,"Calle Hierbabuena, 2 28039 Madrid",Tetuan,6,Berruguete,66,-3.7016309815462454,40.459185470607935,Energía Reactiva,kvarh,3151,3
2020,519,8,1889,Centros deportivos,Cdm Pueblo Nuevo,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6380132760089876,40.43014181400333,Energía Reactiva,kvarh,945,3
2020,523,8,1945,Centros deportivos,Cdm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.657745672316187,40.44796198220766,Energía Reactiva,kvarh,11874,3
2020,525,8,1950,Centros deportivos,Cdm Vicente Del Bosque,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral - El Pardo,8,La Paz,85,-3.6939060688019,40.4783396017234,Energía Reactiva,kvarh,29180,3
