AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,EDIFICIO_ALSO,DIRECCION,DISTRITO,DISTRITO_ALSO,CÓDIGO DISTRITO,BARRIO,BARRIO_ALSO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2021,2927,11,1745,Centros sociales,Apartamentos Tutelados Retiro,,"Calle  Jose Martinez De Velasco,  22  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Estrella,https://www.wikidata.org/entity/Q3773738,33,-3.667718515921123,40.41481944595919,reactive energy,var,"9935,3",2
2021,2928,11,2258,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ana María Matute,https://www.wikidata.org/entity/Q70135254,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,San Isidro,https://www.wikidata.org/entity/Q3813733,113,-3.7202936410904,40.3977521494866,active energy,kilowatt hour,23562,1
2021,2929,11,2258,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ana María Matute,https://www.wikidata.org/entity/Q70135254,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,San Isidro,https://www.wikidata.org/entity/Q3813733,113,-3.7202936410904,40.3977521494866,reactive energy,var,208,2
2021,2930,11,2178,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ángel González,https://www.wikidata.org/entity/Q85697883,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7663713097572,40.3969681670062,active energy,kilowatt hour,11341,1
2021,2931,11,2178,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ángel González,https://www.wikidata.org/entity/Q85697883,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7663713097572,40.3969681670062,reactive energy,var,5766,2
2021,2932,11,1160,Centros culturales y bibliotecas,Biblioteca pública municipal Dámaso Alonso,https://www.wikidata.org/entity/Q85685025,"Calle  Manuel Ferrero,  1  28036  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Castilla,https://www.wikidata.org/entity/Q3813735,56,-3.684639631260018,40.467642023548,active energy,kilowatt hour,"4632,2",1
2021,2933,11,1160,Centros culturales y bibliotecas,Biblioteca pública municipal Dámaso Alonso,https://www.wikidata.org/entity/Q85685025,"Calle  Manuel Ferrero,  1  28036  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Castilla,https://www.wikidata.org/entity/Q3813735,56,-3.684639631260018,40.467642023548,reactive energy,var,"4,3",2
2021,2934,11,2096,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://www.wikidata.org/entity/Q85697904,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Jerónimos,https://www.wikidata.org/entity/Q10306766,35,-3.6796432754374946,40.41678861549688,active energy,kilowatt hour,12634,1
2021,2935,11,2096,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://www.wikidata.org/entity/Q85697904,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Jerónimos,https://www.wikidata.org/entity/Q10306766,35,-3.6796432754374946,40.41678861549688,reactive energy,var,3299,2
2021,2936,11,1764,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gabriel García Márquez,https://www.wikidata.org/entity/Q42268564,"Plaza  Pueblo,  2  (centro Cultural Orcasur)  28041  Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasur,https://www.wikidata.org/entity/Q10341270,122,-3.7014543907797677,40.36697564023111,active energy,kilowatt hour,2963,1
2021,2937,11,1764,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gabriel García Márquez,https://www.wikidata.org/entity/Q42268564,"Plaza  Pueblo,  2  (centro Cultural Orcasur)  28041  Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasur,https://www.wikidata.org/entity/Q10341270,122,-3.7014543907797677,40.36697564023111,reactive energy,var,1297,2
2021,2938,11,1208,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gerardo Diego,https://www.wikidata.org/entity/Q85697914,"Calle Monte Aya, 12 28031 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Casco Histórico de Vallecas,https://www.wikidata.org/entity/Q16544370,181,-3.6226612333620114,40.378016410030774,active energy,kilowatt hour,5805,1
2021,2939,11,1208,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gerardo Diego,https://www.wikidata.org/entity/Q85697914,"Calle Monte Aya, 12 28031 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Casco Histórico de Vallecas,https://www.wikidata.org/entity/Q16544370,181,-3.6226612333620114,40.378016410030774,reactive energy,var,3,2
2021,2940,11,782,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Iván de Vargas,https://www.wikidata.org/entity/Q2886368,"Calle  San Justo,  5  28005  Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7096042005805345,40.41417035961479,active energy,kilowatt hour,16620,1
2021,2941,11,782,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Iván de Vargas,https://www.wikidata.org/entity/Q2886368,"Calle  San Justo,  5  28005  Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7096042005805345,40.41417035961479,reactive energy,var,4306,2
2021,2942,11,1526,Centros culturales y bibliotecas,Biblioteca Pública Usera - José Hierro,https://www.wikidata.org/entity/Q26834202,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rosas,https://www.wikidata.org/entity/Q18880469,205,-3.610550602425999,40.433453540244685,active energy,kilowatt hour,5855,1
2021,2943,11,1526,Centros culturales y bibliotecas,Biblioteca Pública Usera - José Hierro,https://www.wikidata.org/entity/Q26834202,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rosas,https://www.wikidata.org/entity/Q18880469,205,-3.610550602425999,40.433453540244685,reactive energy,var,74,2
2021,2944,11,509,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Elipa,https://www.wikidata.org/entity/Q85697932,"Calle Nuestra Señora Del Villar, 6 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6512062299873125,40.4234957928842,active energy,kilowatt hour,3171,1
2021,2945,11,509,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Elipa,https://www.wikidata.org/entity/Q85697932,"Calle Nuestra Señora Del Villar, 6 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6512062299873125,40.4234957928842,reactive energy,var,651,2
2021,2946,11,1912,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Manuel Vázquez Montalbán,https://www.wikidata.org/entity/Q85697940,"Calle  Francos Rodriguez,  67  28039  Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Bellas Vistas,https://www.wikidata.org/entity/Q11908929,61,-3.7102571625135283,40.45726571066271,active energy,kilowatt hour,20142,1
2021,2947,11,1912,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Manuel Vázquez Montalbán,https://www.wikidata.org/entity/Q85697940,"Calle  Francos Rodriguez,  67  28039  Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Bellas Vistas,https://www.wikidata.org/entity/Q11908929,61,-3.7102571625135283,40.45726571066271,reactive energy,var,0,2
2021,2948,11,941,Centros culturales y bibliotecas,Biblioteca Municipal - Mario Vargas Llosa,https://www.wikidata.org/entity/Q85696212,"Calle Barcelo, 4 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.6990826662067344,40.42683538680111,active energy,kilowatt hour,16937,1
2021,2949,11,941,Centros culturales y bibliotecas,Biblioteca Municipal - Mario Vargas Llosa,https://www.wikidata.org/entity/Q85696212,"Calle Barcelo, 4 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.6990826662067344,40.42683538680111,reactive energy,var,10358,2
2021,2950,11,850,Centros culturales y bibliotecas,Biblioteca Municipal - Miguel Delibes,https://www.wikidata.org/entity/Q85696085,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Media Legua,https://www.wikidata.org/entity/Q9031035,144,-3.6530587077141,40.4097421858525,active energy,kilowatt hour,10108,1
2021,2951,11,850,Centros culturales y bibliotecas,Biblioteca Municipal - Miguel Delibes,https://www.wikidata.org/entity/Q85696085,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Media Legua,https://www.wikidata.org/entity/Q9031035,144,-3.6530587077141,40.4097421858525,reactive energy,var,3029,2
2021,2952,11,702,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pablo Neruda,https://www.wikidata.org/entity/Q85697951,"Calle Ascao, 4 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Pueblo Nuevo,https://www.wikidata.org/entity/Q71753,152,-3.641334923876934,40.42963395178173,active energy,kilowatt hour,"9419,5",1
2021,2953,11,20,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pío Baroja,https://www.wikidata.org/entity/Q85697953,"Calle Arganda, 12 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Acacias,https://www.wikidata.org/entity/Q3319190,22,-3.7076765298843,40.4002580548243,active energy,kilowatt hour,3303,1
2021,2954,11,20,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pío Baroja,https://www.wikidata.org/entity/Q85697953,"Calle Arganda, 12 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Acacias,https://www.wikidata.org/entity/Q3319190,22,-3.7076765298843,40.4002580548243,reactive energy,var,3,2
2021,2955,11,144,Centros culturales y bibliotecas,Cc Agustín Díaz,,"Paseo  Comandante Fortea,  42  28008  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Casa de Campo,https://www.wikidata.org/entity/Q16302441,91,-3.7321686184579326,40.4277336218081,active energy,kilowatt hour,"1415,4",1
2021,2956,11,144,Centros culturales y bibliotecas,Cc Agustín Díaz,,"Paseo  Comandante Fortea,  42  28008  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Casa de Campo,https://www.wikidata.org/entity/Q16302441,91,-3.7321686184579326,40.4277336218081,reactive energy,var,"545,4",2
2021,2957,11,396,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Portazgo,https://www.wikidata.org/entity/Q85697955,"Calle  Cantalapiedra,  11-14  28038  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Numancia,https://www.wikidata.org/entity/Q10338144,136,-3.6555665582515435,40.39366290171836,active energy,kilowatt hour,"5600,2",1
2021,2958,11,396,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Portazgo,https://www.wikidata.org/entity/Q85697955,"Calle  Cantalapiedra,  11-14  28038  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Numancia,https://www.wikidata.org/entity/Q10338144,136,-3.6555665582515435,40.39366290171836,reactive energy,var,"53,5",2
2021,2959,11,1880,Centros culturales y bibliotecas,Cc Alfredo Kraus,,"Glorieta  Pradera De Vaquerizas,  9  28035  Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,Mirasierra,https://www.wikidata.org/entity/Q31134,87,-3.7215813956767936,40.49091933552307,active energy,kilowatt hour,11565,1
2021,2960,11,1880,Centros culturales y bibliotecas,Cc Alfredo Kraus,,"Glorieta  Pradera De Vaquerizas,  9  28035  Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,Mirasierra,https://www.wikidata.org/entity/Q31134,87,-3.7215813956767936,40.49091933552307,reactive energy,var,397,2
2021,2961,11,3,Centros culturales y bibliotecas,Cc Bohemios,,"Calle  Los Bohemios,  1  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Los Ángeles,https://www.wikidata.org/entity/Q390462,175,-3.69351135777872,40.356569797382164,active energy,kilowatt hour,"1838,9",1
2021,2962,11,3,Centros culturales y bibliotecas,Cc Bohemios,,"Calle  Los Bohemios,  1  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Los Ángeles,https://www.wikidata.org/entity/Q390462,175,-3.69351135777872,40.356569797382164,reactive energy,var,"25,5",2
2021,2963,11,1106,Centros culturales y bibliotecas,Cc Carril Del Conde,,"Calle  Carril Del Conde,  57  28043  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.654313795014318,40.460896485125076,active energy,kilowatt hour,15767,1
2021,2964,11,1106,Centros culturales y bibliotecas,Cc Carril Del Conde,,"Calle  Carril Del Conde,  57  28043  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.654313795014318,40.460896485125076,reactive energy,var,2902,2
2021,2965,11,88,Centros culturales y bibliotecas,Centro Cultural Casa del Reloj,https://www.wikidata.org/entity/Q56426877,"Paseo Chopera, 6 (y 10) 28045 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,La Chopera,https://www.wikidata.org/entity/Q3773750,23,-3.6990395103836233,40.39313831627641,active energy,kilowatt hour,"15621,7",1
2021,2966,11,88,Centros culturales y bibliotecas,Centro Cultural Casa del Reloj,https://www.wikidata.org/entity/Q56426877,"Paseo Chopera, 6 (y 10) 28045 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,La Chopera,https://www.wikidata.org/entity/Q3773750,23,-3.6990395103836233,40.39313831627641,reactive energy,var,"4030,1",2
2021,2967,11,906,Centros culturales y bibliotecas,cuartel del Conde-Duque,https://www.wikidata.org/entity/Q5191859,"Calle Conde Duque, 11 28015 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Universidad,https://www.wikidata.org/entity/Q10387767,15,-3.710680603981,40.4272912991656,active energy,kilowatt hour,215587,1
2021,2968,11,906,Centros culturales y bibliotecas,cuartel del Conde-Duque,https://www.wikidata.org/entity/Q5191859,"Calle Conde Duque, 11 28015 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Universidad,https://www.wikidata.org/entity/Q10387767,15,-3.710680603981,40.4272912991656,reactive energy,var,31612,2
2021,2969,11,2011,Centros culturales y bibliotecas,Cc Eduardo Úrculo & Biblioteca María Zambrano,,"Plaza Donoso, 5 28029 Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Almenara,https://www.wikidata.org/entity/Q2265427,64,-3.697317069897467,40.46917467820605,active energy,kilowatt hour,34392,1
2021,2970,11,2011,Centros culturales y bibliotecas,Cc Eduardo Úrculo & Biblioteca María Zambrano,,"Plaza Donoso, 5 28029 Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Almenara,https://www.wikidata.org/entity/Q2265427,64,-3.697317069897467,40.46917467820605,reactive energy,var,12325,2
2021,2971,11,1030,Centros culturales y bibliotecas,Cc El Madroño + Bib. Vicálvaro,,"Calle  Villardondiego,  36  28032  Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6067251462782606,40.405723430071895,active energy,kilowatt hour,16963,1
2021,2972,11,1030,Centros culturales y bibliotecas,Cc El Madroño + Bib. Vicálvaro,,"Calle  Villardondiego,  36  28032  Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6067251462782606,40.405723430071895,reactive energy,var,1256,2
2021,2973,11,1017,Centros culturales y bibliotecas,Cc El Torito,,"Avenida Moratalaz, 130 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Vinateros,https://www.wikidata.org/entity/Q10391533,146,-3.645480705416855,40.40627804229188,active energy,kilowatt hour,"3603,8",1
2021,2974,11,1017,Centros culturales y bibliotecas,Cc El Torito,,"Avenida Moratalaz, 130 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Vinateros,https://www.wikidata.org/entity/Q10391533,146,-3.645480705416855,40.40627804229188,reactive energy,var,"55,3",2
2021,2975,11,1073,Centros culturales y bibliotecas,Centro Cultural Fernando de los Ríos,https://www.wikidata.org/entity/Q26805201,"Calle  Camarena,  10  28047  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7557257281421474,40.39583722701424,active energy,kilowatt hour,"31549,3",1
2021,2976,11,1073,Centros culturales y bibliotecas,Centro Cultural Fernando de los Ríos,https://www.wikidata.org/entity/Q26805201,"Calle  Camarena,  10  28047  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7557257281421474,40.39583722701424,reactive energy,var,3126,2
2021,2977,11,7,Centros culturales y bibliotecas,Cc La Elipa Y Css Santa Felicidad,,"Calle  Santa Felicidad,  39  28017  Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6488146218251276,40.42476214245043,active energy,kilowatt hour,"20648,7",1
2021,2978,11,7,Centros culturales y bibliotecas,Cc La Elipa Y Css Santa Felicidad,,"Calle  Santa Felicidad,  39  28017  Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6488146218251276,40.42476214245043,reactive energy,var,"2886,4",2
2021,2979,11,288,Centros culturales y bibliotecas,La Vaguada,https://www.wikidata.org/entity/Q6465598,"Avenida  Monforte De Lemos, 38 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7091651558876,40.4790171574762,active energy,kilowatt hour,20651,1
2021,2980,11,288,Centros culturales y bibliotecas,La Vaguada,https://www.wikidata.org/entity/Q6465598,"Avenida  Monforte De Lemos, 38 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7091651558876,40.4790171574762,reactive energy,var,13966,2
